Zip,Median,Mean
28792,"36,645","46,122"
28801,"26,264","41,729"
28803,"51,382","71,518"
28804,"48,941","68,864"
28805,"45,598","62,998"
28806,"38,114","47,709"
28901,"32,521","42,617"
28902,"36,552","43,293"
28904,"34,610","46,592"
28905,"39,640","51,121"
28906,"38,687","50,852"
28909,"35,736","40,858"
29001,"2,265","3,034"
29003,"34,551","47,482"
29006,"35,567","45,826"
29009,"6,487","8,240"
29010,"16,300","23,093"
29014,"34,910","47,961"
29015,"25,321","32,465"
29016,"61,901","75,142"
29018,"33,012","38,926"
29020,"41,106","56,556"
29030,"34,956","50,034"
29031,"31,695","42,785"
29032,"34,700","43,730"
29033,"39,011","47,717"
29036,"76,474","96,877"
29037,"27,363","31,303"
29038,"33,689","42,328"
29039,"40,268","50,338"
29040,"42,745","49,587"
29042,"27,521","41,935"
29044,"41,259","50,987"
29045,"57,220","67,795"
29046,"1,186","1,493"
29047,"34,561","48,678"
29048,"28,036","34,059"
29051,"31,660","42,334"
29052,"37,956","47,940"
29053,"39,268","45,746"
29054,"56,099","71,368"
29055,"30,025","38,316"
29056,"21,850","34,221"
29058,"38,945","43,918"
29059,"28,225","40,002"
29061,"47,981","59,253"
29062,"49,889","57,486"
29063,"74,736","86,438"
29065,"32,088","39,824"
29067,"37,111","44,504"
29069,"35,868","44,501"
29070,"43,183","55,316"
29072,"72,503","88,081"
29073,"54,355","58,739"
29074,"43,155","54,163"
29075,"72,219","86,006"
29078,"49,265","60,470"
29079,"42,132","48,013"
29080,"28,916","41,220"
29081,"30,988","37,698"
29082,"33,746","53,038"
29101,"41,295","53,141"
29102,"33,253","43,105"
29104,"32,268","42,270"
29105,"37,547","45,893"
29107,"38,690","47,142"
29108,"35,001","47,598"
29111,"32,482","40,467"
29112,"34,348","44,310"
29113,"35,421","43,030"
29114,"31,397","41,244"
29115,"30,064","41,561"
29117,"16,587","23,605"
29118,"43,602","56,541"
29122,"65,355","78,965"
29123,"43,634","48,472"
29125,"34,649","40,492"
29126,"51,768","60,157"
29127,"54,165","65,620"
29128,"31,865","42,425"
29129,"35,124","47,763"
29130,"38,326","55,845"
29133,"28,365","36,560"
29135,"26,289","35,494"
29137,"36,629","50,950"
29138,"31,792","38,207"
29142,"31,067","40,575"
29145,"43,615","50,045"
29146,"35,971","45,694"
29148,"28,225","37,572"
29150,"37,948","49,201"
29152,"39,514","46,291"
29153,"33,907","41,153"
29154,"47,013","56,011"
29160,"32,709","38,122"
29161,"38,267","46,886"
29162,"32,349","44,064"
29163,"30,093","37,607"
29164,"34,005","45,415"
29166,"32,292","44,669"
29168,"35,694","44,092"
29169,"43,046","55,638"
29170,"54,665","61,549"
29172,"37,646","47,989"
29175,"43,155","54,163"
29178,"37,273","46,666"
29180,"31,662","42,798"
29201,"26,146","43,225"
29202,"34,500","59,980"
29203,"31,966","40,374"
29204,"35,943","47,385"
29205,"45,364","65,576"
29206,"58,308","85,484"
29207,"28,066","29,055"
29208,"34,500","59,980"
29209,"52,297","71,579"
29210,"33,361","39,021"
29212,"66,555","77,796"
29223,"55,063","68,984"
29225,"34,500","59,980"
29229,"68,824","81,699"
29301,"45,414","59,055"
29302,"50,867","73,282"
29303,"30,236","38,116"
29306,"28,353","43,538"
29307,"45,910","57,922"
29316,"51,441","58,993"
29320,"32,965","42,163"
29321,"35,319","48,209"
29322,"45,852","56,947"
29323,"36,653","46,238"
29324,"39,885","50,019"
29325,"35,549","44,695"
29329,"41,019","51,223"
29330,"24,344","30,488"
29331,"34,176","41,349"
29332,"32,751","42,923"
29333,"27,889","33,627"
29334,"49,744","61,506"
29335,"40,999","49,423"
29338,"46,847","59,012"
29340,"33,110","41,038"
29341,"32,855","38,169"
29346,"50,227","57,417"
29349,"47,875","60,329"
29351,"29,944","36,982"
29353,"38,099","44,963"
29355,"34,806","41,946"
29356,"45,088","64,844"
29360,"34,697","44,790"
29364,"40,430","48,779"
29365,"46,123","54,706"
29368,"32,902","41,053"
29369,"59,586","75,647"
29370,"33,812","42,872"
29372,"38,631","47,531"
29373,"38,994","49,266"
29374,"56,219","74,136"
29375,"51,827","58,606"
29376,"45,715","65,276"
29377,"34,136","46,106"
29378,"25,288","34,726"
29379,"31,863","43,026"
29384,"43,731","49,233"
29385,"37,835","48,123"
29388,"38,872","46,276"
29401,"50,958","85,221"
29403,"28,388","43,376"
29404,"44,137","52,087"
29405,"27,767","36,384"
29406,"35,642","41,280"
29407,"49,030","64,651"
29409,"52,853","89,326"
29410,"55,772","65,254"
29412,"58,389","74,657"
29414,"56,919","69,897"
29418,"47,630","54,611"
29420,"54,344","66,002"
29423,"35,614","41,709"
29424,"14,583","32,862"
29426,"37,952","53,493"
29429,"49,021","72,539"
29431,"46,250","52,723"
29432,"34,007","42,983"
29434,"37,796","52,052"
29435,"35,028","45,418"
29436,"13,759","14,852"
29437,"39,382","47,228"
29438,"41,156","65,661"
29439,"56,355","78,603"
29440,"35,792","47,251"
29445,"55,333","62,263"
29446,"37,788","59,625"
29448,"39,410","47,239"
29449,"41,715","62,500"
29450,"42,161","54,849"
29451,"93,235","142,921"
29452,"41,316","67,680"
29453,"37,796","52,052"
29455,"64,226","91,881"
29456,"52,702","59,487"
29458,"38,616","63,010"
29461,"49,516","57,248"
29464,"72,090","98,227"
29466,"84,718","105,989"
29468,"23,899","34,565"
29469,"47,198","59,117"
29470,"55,981","70,142"
29471,"38,600","43,623"
29472,"45,381","53,128"
29474,"33,980","44,862"
29475,"30,607","40,576"
29477,"31,789","43,603"
29479,"34,011","43,634"
29481,"28,323","43,953"
29482,"101,563","171,216"
29483,"52,500","63,298"
29485,"60,385","68,324"
29487,"45,441","73,023"
29488,"30,979","41,344"
29492,"73,849","109,236"
29493,"27,451","45,278"
29501,"48,878","66,809"
29505,"49,247","62,285"
29506,"30,720","43,483"
29510,"22,289","30,486"
29511,"46,444","51,366"
29512,"26,895","38,419"
29516,"29,628","43,023"
29518,"38,938","43,178"
29519,"36,639","48,102"
29520,"32,387","40,964"
29525,"26,098","32,824"
29526,"43,915","56,376"
29527,"37,088","46,597"
29530,"39,274","46,802"
29532,"35,800","46,322"
29536,"28,252","39,481"
29540,"23,919","31,242"
29541,"44,228","55,742"
29543,"25,976","41,389"
29544,"42,053","47,878"
29545,"26,581","37,740"
29546,"35,559","52,769"
29547,"35,657","40,383"
29550,"40,984","54,308"
29554,"30,041","41,898"
29555,"34,095","43,601"
29556,"25,267","35,053"
29560,"31,907","40,619"
29563,"25,933","41,489"
29564,"22,279","31,493"
29565,"29,729","37,288"
29566,"45,814","57,726"
29567,"34,286","36,289"
29568,"39,657","52,283"
29569,"32,658","43,032"
29570,"29,636","35,849"
29571,"30,136","42,642"
29572,"49,331","86,393"
29574,"30,502","40,952"
29575,"43,927","56,932"
29576,"50,892","69,259"
29577,"37,933","55,681"
29579,"52,883","63,297"
29580,"24,295","37,615"
29581,"29,438","40,809"
29582,"50,542","72,626"
29583,"36,762","45,585"
29584,"36,018","45,775"
29585,"61,548","81,658"
29588,"44,133","55,325"
29590,"15,549","22,212"
29591,"32,843","39,908"
29592,"28,503","36,222"
29593,"10,570","13,296"
29594,"29,699","35,903"
29596,"33,084","38,103"
29601,"34,024","50,723"
29605,"40,241","60,435"
29607,"54,934","71,741"
29609,"42,953","55,515"
29611,"29,971","38,572"
29613,"56,197","65,544"
29614,"60,510","62,241"
29615,"53,729","74,927"
29617,"36,057","44,089"
29620,"31,539","40,122"
29621,"50,340","64,379"
29624,"23,796","31,534"
29625,"42,465","55,984"
29626,"39,685","53,003"
29627,"41,307","50,902"
29628,"32,172","39,273"
29630,"38,473","48,723"
29631,"37,452","56,877"
29634,"12,159","51,444"
29635,"46,289","69,100"
29638,"35,959","47,023"
29639,"37,963","51,110"
29640,"43,541","50,493"
29642,"57,561","68,745"
29643,"41,636","56,962"
29644,"47,449","56,949"
29645,"45,448","54,019"
29646,"35,297","51,748"
29649,"46,787","60,035"
29650,"66,117","82,419"
29651,"52,597","64,119"
29653,"43,142","51,611"
29654,"36,386","47,496"
29655,"30,472","43,169"
29657,"42,451","51,571"
29658,"36,250","46,505"
29659,"35,069","40,102"
29661,"46,816","50,681"
29662,"54,145","62,564"
29664,"36,250","46,505"
29665,"65,858","79,184"
29666,"41,270","52,451"
29667,"45,000","52,215"
29669,"41,581","54,143"
29670,"45,239","57,953"
29671,"42,340","52,703"
29672,"56,477","69,364"
29673,"44,522","56,258"
29676,"52,943","72,228"
29678,"37,418","54,192"
29680,"63,292","72,678"
29681,"77,901","90,806"
29682,"51,281","60,061"
29683,"47,616","46,024"
29684,"35,825","42,286"
29685,"47,691","61,445"
29686,"48,140","63,823"
29687,"49,134","61,003"
29689,"42,563","54,399"
29690,"41,910","59,297"
29691,"41,446","51,938"
29692,"38,777","47,170"
29693,"40,141","54,831"
29696,"50,652","56,361"
29697,"47,273","54,475"
29702,"31,866","42,514"
29704,"43,049","59,277"
29706,"32,832","42,849"
29707,"58,692","66,628"
29708,"88,158","95,508"
29709,"36,683","44,136"
29710,"54,594","69,072"
29712,"44,580","56,330"
29714,"42,362","54,888"
29715,"66,316","77,933"
29717,"45,126","48,554"
29718,"32,971","40,232"
29720,"37,290","44,530"
29724,"41,250","53,568"
29726,"45,267","50,418"
29727,"30,639","40,522"
29728,"29,890","42,600"
29729,"39,835","52,124"
29730,"41,113","50,791"
29732,"51,684","62,610"
29741,"32,492","42,107"
29742,"43,179","48,028"
29743,"45,227","48,886"
29745,"47,180","59,031"
29801,"36,804","50,332"
29803,"62,401","78,840"
29805,"36,812","54,421"
29809,"47,213","63,933"
29810,"2,573","3,329"
29812,"36,606","47,900"
29816,"39,304","44,530"
29817,"28,898","37,098"
29819,"40,635","50,006"
29821,"55,915","75,976"
29824,"32,487","45,232"
29826,"34,292","44,964"
29827,"24,249","39,302"
29828,"34,544","40,824"
29829,"36,320","47,370"
29831,"38,756","49,512"
29832,"33,617","45,318"
29834,"38,609","43,814"
29835,"20,037","27,016"
29836,"4,183","5,845"
29838,"41,640","56,833"
29841,"47,812","57,825"
29842,"43,153","51,001"
29843,"35,774","46,765"
29844,"44,524","75,554"
29845,"41,132","67,857"
29847,"51,393","55,760"
29848,"32,487","41,390"
29849,"35,177","45,049"
29850,"39,539","46,834"
29851,"36,766","44,001"
29853,"34,842","45,435"
29856,"37,798","48,105"
29860,"62,127","72,217"
29899,"26,646","36,620"
29902,"48,152","63,664"
29904,"41,635","45,956"
29905,"51,351","65,414"
29906,"44,624","56,289"
29907,"72,293","82,727"
29909,"61,064","85,416"
29910,"57,032","77,371"
29911,"39,305","53,176"
29912,"38,627","49,651"
29915,"50,707","123,866"
29916,"37,241","47,479"
29918,"36,411","44,265"
29920,"42,152","55,401"
29921,"25,500","32,815"
29922,"29,653","39,761"
29923,"37,771","45,692"
29924,"36,251","44,858"
29926,"66,365","96,049"
29927,"42,204","51,482"
29928,"70,609","102,711"
29929,"33,798","53,325"
29932,"33,263","43,763"
29934,"35,735","51,676"
29935,"40,835","48,628"
29936,"37,551","47,884"
29939,"25,500","32,815"
29940,"11,805","14,336"
29943,"36,690","53,435"
29944,"35,047","41,055"
29945,"25,793","31,971"
30002,"40,815","54,175"
30004,"113,142","134,286"
30005,"106,759","131,963"
30008,"46,541","56,436"
30009,"80,278","95,728"
30011,"61,153","71,218"
30012,"44,773","57,276"
30013,"61,040","70,547"
30014,"49,250","61,617"
30016,"52,216","57,032"
30017,"73,973","82,664"
30019,"78,415","88,805"
30021,"33,232","40,660"
30022,"105,468","133,714"
30024,"101,308","117,200"
30025,"51,907","64,567"
30028,"68,738","78,959"
30030,"71,913","86,991"
30032,"33,722","42,571"
30033,"55,020","74,711"
30034,"49,519","57,030"
30035,"43,254","48,887"
30038,"51,268","60,159"
30039,"67,510","76,762"
30040,"84,921","100,355"
30041,"90,473","108,578"
30043,"70,768","84,765"
30044,"57,915","67,580"
30045,"66,761","74,945"
30046,"55,818","66,253"
30047,"68,366","80,842"
30052,"64,521","72,775"
30054,"57,537","75,106"
30055,"50,550","64,853"
30056,"50,251","65,374"
30058,"50,396","57,786"
30060,"41,168","54,076"
30062,"91,856","107,138"
30064,"77,525","94,766"
30066,"81,003","94,615"
30067,"64,651","86,512"
30068,"102,063","127,226"
30070,"39,558","47,649"
30071,"50,949","63,926"
30072,"34,511","42,190"
30075,"103,387","126,505"
30076,"70,929","88,231"
30078,"72,001","87,022"
30079,"31,087","44,750"
30080,"58,983","75,777"
30082,"64,708","80,545"
30083,"37,238","43,757"
30084,"56,903","70,059"
30087,"68,550","82,767"
30088,"51,921","61,097"
30092,"81,058","99,692"
30093,"40,737","50,036"
30094,"62,427","73,455"
30096,"54,447","65,901"
30097,"98,967","126,898"
30101,"81,571","93,530"
30102,"61,172","71,496"
30103,"43,171","54,504"
30104,"48,743","51,626"
30105,"49,869","60,686"
30106,"51,021","62,556"
30107,"61,799","76,003"
30108,"44,129","51,333"
30110,"39,832","49,465"
30113,"37,006","52,013"
30114,"63,965","81,884"
30115,"74,417","89,932"
30116,"43,941","59,187"
30117,"39,928","52,329"
30118,"35,810","47,579"
30120,"49,431","63,893"
30121,"43,156","54,643"
30122,"50,403","60,276"
30124,"44,343","55,173"
30125,"36,787","47,105"
30126,"67,116","83,535"
30127,"71,587","81,925"
30132,"64,688","71,688"
30134,"51,405","60,698"
30135,"67,608","78,265"
30137,"52,790","61,744"
30139,"43,073","49,882"
30141,"61,054","67,297"
30143,"52,948","66,709"
30144,"65,169","75,295"
30145,"56,246","66,133"
30147,"44,715","55,262"
30148,"56,472","75,307"
30149,"53,500","62,002"
30152,"84,167","109,420"
30153,"44,592","52,720"
30157,"59,206","63,830"
30161,"38,620","51,499"
30164,"50,548","54,781"
30165,"78,860","105,555"
30168,"42,277","49,031"
30170,"46,494","53,853"
30171,"56,548","66,605"
30173,"52,858","60,552"
30175,"44,594","54,398"
30176,"37,258","49,619"
30177,"47,620","61,221"
30178,"62,311","69,251"
30179,"50,336","55,537"
30180,"55,168","63,724"
30182,"41,563","52,809"
30183,"54,789","69,304"
30184,"59,372","70,152"
30185,"53,237","64,279"
30187,"68,778","79,270"
30188,"71,100","82,082"
30189,"77,757","91,962"
30204,"35,125","45,076"
30205,"60,015","78,208"
30206,"48,987","54,386"
30213,"58,162","66,472"
30214,"73,168","88,987"
30215,"82,019","92,510"
30216,"55,204","59,237"
30217,"41,273","48,729"
30218,"45,771","52,841"
30220,"51,954","60,937"
30222,"38,023","49,132"
30223,"38,683","46,317"
30224,"47,382","58,148"
30228,"61,756","69,417"
30230,"39,521","46,820"
30233,"50,722","59,192"
30234,"60,422","65,676"
30236,"49,028","58,578"
30238,"47,137","52,682"
30240,"48,715","59,860"
30241,"37,889","45,944"
30248,"66,520","74,577"
30250,"44,949","50,872"
30251,"45,804","52,857"
30252,"74,974","83,106"
30253,"61,629","71,695"
30256,"55,159","60,007"
30257,"47,451","53,706"
30258,"47,292","53,818"
30259,"50,197","60,615"
30260,"43,644","52,476"
30263,"51,498","64,167"
30265,"71,162","80,316"
30268,"55,988","67,401"
30269,"93,642","108,114"
30273,"54,342","65,147"
30274,"39,921","47,830"
30275,"61,040","66,653"
30276,"66,428","71,049"
30277,"75,308","82,214"
30281,"60,375","69,171"
30284,"48,382","59,052"
30285,"44,193","52,998"
30286,"33,598","41,580"
30288,"46,214","51,294"
30289,"62,081","72,528"
30290,"82,276","100,657"
30291,"42,888","49,407"
30292,"51,052","58,398"
30293,"34,457","46,453"
30294,"57,680","65,489"
30295,"53,888","62,996"
30296,"47,629","55,222"
30297,"32,331","39,028"
30303,"27,682","43,952"
30305,"82,654","141,269"
30306,"83,987","137,216"
30307,"82,543","110,495"
30308,"51,700","75,014"
30309,"68,825","110,066"
30310,"26,367","35,938"
30311,"33,268","42,323"
30312,"46,321","59,056"
30313,"31,331","47,892"
30314,"23,859","33,183"
30315,"24,765","34,625"
30316,"43,450","57,128"
30317,"46,559","62,007"
30318,"44,861","62,109"
30319,"84,592","115,449"
30322,"24,943","48,526"
30324,"59,794","81,341"
30326,"102,044","136,974"
30327,"141,205","218,809"
30328,"84,198","108,993"
30329,"45,861","65,739"
30331,"48,169","60,142"
30332,"35,461","50,557"
30334,"52,969","66,588"
30336,"49,403","59,650"
30337,"29,723","46,670"
30338,"91,781","113,792"
30339,"65,986","88,934"
30340,"42,561","55,435"
30341,"60,391","75,211"
30342,"79,736","129,650"
30344,"43,223","52,739"
30345,"72,954","94,065"
30346,"60,450","90,744"
30349,"49,881","59,398"
30350,"73,644","103,456"
30354,"29,580","36,962"
30360,"52,696","68,576"
30363,"57,276","94,363"
30401,"29,455","41,157"
30410,"36,335","45,297"
30411,"31,265","36,260"
30412,"36,667","41,575"
30413,"29,105","37,492"
30415,"49,615","57,617"
30417,"39,349","48,082"
30420,"31,621","42,854"
30421,"33,837","43,405"
30423,"44,971","47,686"
30425,"27,334","40,662"
30426,"34,647","41,282"
30427,"42,048","50,091"
30428,"38,692","42,209"
30429,"40,553","55,792"
30434,"30,462","38,578"
30436,"32,673","46,163"
30438,"40,888","47,394"
30439,"22,930","26,330"
30441,"33,133","47,852"
30442,"28,542","46,039"
30445,"34,383","44,141"
30446,"42,931","51,736"
30448,"30,759","40,105"
30449,"38,616","49,609"
30451,"37,209","37,943"
30452,"42,250","50,479"
30453,"40,998","48,005"
30454,"34,433","43,103"
30455,"22,833","31,653"
30456,"34,931","40,892"
30457,"37,079","45,416"
30458,"29,709","40,673"
30460,"5,816","10,401"
30461,"33,613","46,595"
30464,"30,858","43,837"
30467,"32,846","44,104"
30470,"41,809","50,690"
30471,"29,513","42,009"
30473,"34,144","40,389"
30474,"33,418","48,775"
30475,"27,191","46,438"
30477,"23,570","31,009"
30501,"40,129","56,305"
30504,"42,235","53,227"
30506,"58,680","82,384"
30507,"43,863","53,636"
30510,"39,200","53,007"
30511,"35,536","51,964"
30512,"41,325","55,164"
30513,"31,667","45,383"
30516,"37,507","53,188"
30517,"65,224","81,660"
30518,"68,691","81,548"
30519,"71,958","86,727"
30520,"34,860","44,769"
30521,"34,826","51,993"
30522,"27,078","36,306"
30523,"46,965","58,306"
30525,"31,787","44,184"
30527,"59,509","75,797"
30528,"39,026","52,479"
30529,"43,763","50,811"
30530,"43,047","51,060"
30531,"35,576","52,226"
30533,"42,996","52,638"
30534,"52,124","65,824"
30535,"37,084","51,979"
30536,"20,618","29,042"
30537,"43,477","55,705"
30538,"38,162","49,246"
30540,"36,587","46,656"
30541,"35,808","48,696"
30542,"63,340","75,903"
30543,"50,748","56,007"
30545,"47,377","58,107"
30546,"39,556","49,734"
30547,"45,591","53,712"
30548,"75,767","90,375"
30549,"59,284","67,330"
30552,"41,789","56,979"
30553,"37,616","49,501"
30554,"43,200","54,012"
30555,"37,209","50,538"
30557,"38,531","49,119"
30558,"41,478","53,184"
30559,"38,077","48,955"
30560,"35,238","48,547"
30562,"43,772","56,012"
30563,"42,430","53,656"
30564,"57,380","66,584"
30565,"44,389","53,672"
30566,"49,458","56,930"
30567,"53,181","63,540"
30568,"43,772","56,012"
30571,"47,793","59,681"
30572,"37,756","48,220"
30573,"45,265","65,269"
30575,"62,303","68,111"
30576,"40,462","59,973"
30577,"34,257","48,866"
30581,"42,227","60,401"
30582,"41,577","45,974"
30601,"22,799","33,822"
30602,"10,625","12,035"
30605,"32,447","45,548"
30606,"45,829","67,277"
30607,"45,348","53,273"
30609,"10,625","12,035"
30619,"41,528","51,097"
30620,"54,028","64,402"
30621,"63,829","79,037"
30622,"65,534","88,315"
30623,"51,768","76,535"
30624,"35,353","42,058"
30625,"50,734","74,759"
30627,"34,524","47,003"
30628,"39,122","49,204"
30629,"40,175","52,329"
30630,"39,116","51,511"
30631,"23,227","36,362"
30633,"45,031","54,254"
30634,"32,625","41,348"
30635,"30,806","42,322"
30641,"54,996","65,179"
30642,"48,456","73,378"
30643,"35,494","46,957"
30646,"40,433","49,223"
30648,"37,557","51,370"
30650,"41,921","70,135"
30655,"46,331","54,956"
30656,"52,101","61,865"
30660,"36,362","49,347"
30662,"38,732","47,819"
30663,"48,138","77,143"
30664,"22,188","35,122"
30665,"34,250","33,284"
30666,"50,873","62,992"
30667,"45,185","50,009"
30668,"23,102","32,110"
30669,"29,582","42,441"
30673,"28,732","39,558"
30677,"73,008","90,984"
30678,"39,038","49,264"
30680,"48,674","57,889"
30683,"41,683","55,739"
30701,"37,491","46,253"
30705,"37,405","46,712"
30707,"42,831","54,164"
30708,"33,511","43,257"
30710,"45,465","59,466"
30711,"33,877","43,869"
30720,"46,487","64,587"
30721,"37,837","49,015"
30725,"36,359","45,787"
